Sum of 8.71,Column Labels,,,,,,,,,,
Row Labels,DO,EC,GRV,MapLocation,ORP,PH,Sal,TDS,Temp,(blank),Grand Total
2017-04-01T23:21:33.936811,,,1.001,,,,,,,,1.001
2017-04-01T23:21:33.936819,,,,0,,,,,,,0
2017-04-01T23:21:45.948510,9.77,,,,,,,,,,9.77
2017-04-01T23:21:45.948537,,,,,,,,,,,
2017-04-01T23:21:45.948548,,,,,,5.974,,,,,5.974
2017-04-01T23:21:45.948557,,2851,,,,,,,,,2851
2017-04-01T23:21:45.948565,,,,,,,,,31.1,,31.1
2017-04-01T23:21:45.948572,,,,,,,,1539,,,1539
2017-04-01T23:21:45.948580,,,,,,,1.47,,,,1.47
2017-04-01T23:21:45.948587,,,1.001,,,,,,,,1.001
2017-04-01T23:21:45.948593,,,,0,,,,,,,0
2017-04-01T23:21:57.867631,9.75,,,,,,,,,,9.75
2017-04-01T23:21:57.867658,,,,,,,,,,,
2017-04-01T23:21:57.867670,,,,,,5.97,,,,,5.97
2017-04-01T23:21:57.867678,,2851,,,,,,,,,2851
2017-04-01T23:21:57.867686,,,,,,,,,31.1,,31.1
2017-04-01T23:21:57.867693,,,,,,,,1539,,,1539
2017-04-01T23:21:57.867701,,,,,,,1.47,,,,1.47
2017-04-01T23:21:57.867708,,,1.001,,,,,,,,1.001
2017-04-01T23:21:57.867716,,,,0,,,,,,,0
2017-04-01T23:22:09.792384,9.75,,,,,,,,,,9.75
2017-04-01T23:22:09.792525,,,,,,,,,,,
2017-04-01T23:22:09.792547,,,,,,5.977,,,,,5.977
2017-04-01T23:22:09.792557,,2851,,,,,,,,,2851
2017-04-01T23:22:09.792566,,,,,,,,,31.34,,31.34
2017-04-01T23:22:09.792574,,,,,,,,1539,,,1539
2017-04-01T23:22:09.792582,,,,,,,1.47,,,,1.47
2017-04-01T23:22:09.792590,,,1.001,,,,,,,,1.001
2017-04-01T23:22:09.792597,,,,0,,,,,,,0
2017-04-01T23:22:21.363642,9.75,,,,,,,,,,9.75
2017-04-01T23:22:21.363670,,,,,,,,,,,
2017-04-01T23:22:21.363681,,,,,,5.965,,,,,5.965
2017-04-01T23:22:21.363690,,2845,,,,,,,,,2845
2017-04-01T23:22:21.363696,,,,,,,,,31.1,,31.1
2017-04-01T23:22:21.363703,,,,,,,,1536,,,1536
2017-04-01T23:22:21.363711,,,,,,,1.47,,,,1.47
2017-04-01T23:22:21.363717,,,1.001,,,,,,,,1.001
2017-04-01T23:22:21.363724,,,,0,,,,,,,0
2017-04-01T23:22:33.703718,9.76,,,,,,,,,,9.76
2017-04-01T23:22:33.704106,,,,,,,,,,,
2017-04-01T23:22:33.704126,,,,,,5.966,,,,,5.966
2017-04-01T23:22:33.704136,,2851,,,,,,,,,2851
2017-04-01T23:22:33.704145,,,,,,,,,31.1,,31.1
2017-04-01T23:22:33.704153,,,,,,,,1539,,,1539
2017-04-01T23:22:33.704161,,,,,,,1.47,,,,1.47
2017-04-01T23:22:33.704173,,,1.001,,,,,,,,1.001
2017-04-01T23:22:33.704182,,,,0,,,,,,,0
2017-04-01T23:22:45.676334,9.82,,,,,,,,,,9.82
2017-04-01T23:22:45.676366,,,,,,,,,,,
2017-04-01T23:22:45.676380,,,,,,5.969,,,,,5.969
2017-04-01T23:22:45.676390,,2851,,,,,,,,,2851
2017-04-01T23:22:45.676399,,,,,,,,,31.1,,31.1
2017-04-01T23:22:45.676407,,,,,,,,1539,,,1539
2017-04-01T23:22:45.676416,,,,,,,1.47,,,,1.47
2017-04-01T23:22:45.676425,,,1.001,,,,,,,,1.001
2017-04-01T23:22:45.676434,,,,0,,,,,,,0
2017-04-01T23:22:57.283137,9.79,,,,,,,,,,9.79
2017-04-01T23:22:57.283176,,,,,,,,,,,
2017-04-01T23:22:57.283190,,,,,,5.97,,,,,5.97
2017-04-01T23:22:57.283201,,2846,,,,,,,,,2846
2017-04-01T23:22:57.283210,,,,,,,,,31.1,,31.1
2017-04-01T23:22:57.283219,,,,,,,,1537,,,1537
2017-04-01T23:22:57.283227,,,,,,,1.47,,,,1.47
2017-04-01T23:22:57.283236,,,1.001,,,,,,,,1.001
2017-04-01T23:22:57.283245,,,,0,,,,,,,0
2017-04-01T23:23:09.626872,9.81,,,,,,,,,,9.81
2017-04-01T23:23:09.626906,,,,,,,,,,,
2017-04-01T23:23:09.626920,,,,,,5.976,,,,,5.976
2017-04-01T23:23:09.626929,,2851,,,,,,,,,2851
2017-04-01T23:23:09.626937,,,,,,,,,31.1,,31.1
2017-04-01T23:23:09.626945,,,,,,,,1539,,,1539
2017-04-01T23:23:09.626953,,,,,,,1.47,,,,1.47
2017-04-01T23:23:09.626960,,,1.001,,,,,,,,1.001
2017-04-01T23:23:09.626968,,,,0,,,,,,,0
2017-04-01T23:23:21.630724,9.8,,,,,,,,,,9.8
2017-04-01T23:23:21.630760,,,,,,,,,,,
2017-04-01T23:23:21.630774,,,,,,5.971,,,,,5.971
2017-04-01T23:23:21.630784,,2851,,,,,,,,,2851
2017-04-01T23:23:21.630794,,,,,,,,,31.1,,31.1
2017-04-01T23:23:21.630803,,,,,,,,1539,,,1539
2017-04-01T23:23:21.630823,,,,,,,1.47,,,,1.47
2017-04-01T23:23:21.630833,,,1.001,,,,,,,,1.001
2017-04-01T23:23:21.630842,,,,0,,,,,,,0
2017-04-01T23:23:33.609706,9.77,,,,,,,,,,9.77
2017-04-01T23:23:33.609755,,,,,,,,,,,
2017-04-01T23:23:33.609771,,,,,,5.978,,,,,5.978
2017-04-01T23:23:33.609781,,2846,,,,,,,,,2846
2017-04-01T23:23:33.609790,,,,,,,,,31.1,,31.1
2017-04-01T23:23:33.609798,,,,,,,,1537,,,1537
2017-04-01T23:23:33.609806,,,,,,,1.47,,,,1.47
2017-04-01T23:23:33.609814,,,1.001,,,,,,,,1.001
2017-04-01T23:23:33.609822,,,,0,,,,,,,0
2017-04-01T23:23:45.616932,9.75,,,,,,,,,,9.75
2017-04-01T23:23:45.616961,,,,,,,,,,,
2017-04-01T23:23:45.616973,,,,,,5.969,,,,,5.969
2017-04-01T23:23:45.616982,,2851,,,,,,,,,2851
2017-04-01T23:23:45.616990,,,,,,,,,30.85,,30.85
2017-04-01T23:23:45.616998,,,,,,,,1539,,,1539
2017-04-01T23:23:45.617005,,,,,,,1.47,,,,1.47
2017-04-01T23:23:45.617013,,,1.001,,,,,,,,1.001
2017-04-01T23:23:45.617020,,,,0,,,,,,,0
2017-04-01T23:23:57.209911,9.63,,,,,,,,,,9.63
2017-04-01T23:23:57.209938,,,,,,,,,,,
2017-04-01T23:23:57.209949,,,,,,5.976,,,,,5.976
2017-04-01T23:23:57.209956,,2850,,,,,,,,,2850
2017-04-01T23:23:57.209962,,,,,,,,,31.1,,31.1
2017-04-01T23:23:57.209969,,,,,,,,1539,,,1539
2017-04-01T23:23:57.209976,,,,,,,1.47,,,,1.47
2017-04-01T23:23:57.209981,,,1.001,,,,,,,,1.001
2017-04-01T23:23:57.209987,,,,0,,,,,,,0
2017-04-01T23:24:09.560298,9.61,,,,,,,,,,9.61
2017-04-01T23:24:09.560331,,,,,,,,,,,
2017-04-01T23:24:09.560344,,,,,,5.978,,,,,5.978
2017-04-01T23:24:09.560354,,2849,,,,,,,,,2849
2017-04-01T23:24:09.560362,,,,,,,,,30.85,,30.85
2017-04-01T23:24:09.560371,,,,,,,,1538,,,1538
2017-04-01T23:24:09.560378,,,,,,,1.47,,,,1.47
2017-04-01T23:24:09.560386,,,1.001,,,,,,,,1.001
2017-04-01T23:24:09.560394,,,,0,,,,,,,0
2017-04-01T23:24:21.632913,9.63,,,,,,,,,,9.63
2017-04-01T23:24:21.632942,,,,,,,,,,,
2017-04-01T23:24:21.632953,,,,,,5.979,,,,,5.979
2017-04-01T23:24:21.632962,,2850,,,,,,,,,2850
2017-04-01T23:24:21.632972,,,,,,,,,31.1,,31.1
2017-04-01T23:24:21.632980,,,,,,,,1539,,,1539
2017-04-01T23:24:21.632988,,,,,,,1.47,,,,1.47
2017-04-01T23:24:21.632995,,,1.001,,,,,,,,1.001
2017-04-01T23:24:21.633002,,,,0,,,,,,,0
2017-04-01T23:24:33.723652,9.64,,,,,,,,,,9.64
2017-04-01T23:24:33.723686,,,,,,,,,,,
2017-04-01T23:24:33.723700,,,,,,5.975,,,,,5.975
2017-04-01T23:24:33.723710,,2850,,,,,,,,,2850
2017-04-01T23:24:33.723718,,,,,,,,,31.1,,31.1
2017-04-01T23:24:33.723726,,,,,,,,1539,,,1539
2017-04-01T23:24:33.723735,,,,,,,1.47,,,,1.47
2017-04-01T23:24:33.723743,,,1.001,,,,,,,,1.001
2017-04-01T23:24:33.723751,,,,0,,,,,,,0
2017-04-01T23:24:45.682835,9.6,,,,,,,,,,9.6
2017-04-01T23:24:45.682863,,,,,,,,,,,
2017-04-01T23:24:45.682876,,,,,,5.977,,,,,5.977
2017-04-01T23:24:45.682886,,2844,,,,,,,,,2844
2017-04-01T23:24:45.682895,,,,,,,,,31.1,,31.1
2017-04-01T23:24:45.682903,,,,,,,,1535,,,1535
2017-04-01T23:24:45.682911,,,,,,,1.47,,,,1.47
2017-04-01T23:24:45.682919,,,1.001,,,,,,,,1.001
2017-04-01T23:24:45.682927,,,,0,,,,,,,0
2017-04-01T23:24:57.292638,9.57,,,,,,,,,,9.57
2017-04-01T23:24:57.292667,,,,,,,,,,,
2017-04-01T23:24:57.292679,,,,,,5.973,,,,,5.973
2017-04-01T23:24:57.292687,,2850,,,,,,,,,2850
2017-04-01T23:24:57.292695,,,,,,,,,31.1,,31.1
2017-04-01T23:24:57.292701,,,,,,,,1539,,,1539
2017-04-01T23:24:57.292709,,,,,,,1.47,,,,1.47
2017-04-01T23:24:57.292715,,,1.001,,,,,,,,1.001
2017-04-01T23:24:57.292721,,,,0,,,,,,,0
2017-04-01T23:25:09.663248,9.56,,,,,,,,,,9.56
2017-04-01T23:25:09.663283,,,,,,,,,,,
2017-04-01T23:25:09.663297,,,,,,5.981,,,,,5.981
2017-04-01T23:25:09.663307,,2850,,,,,,,,,2850
2017-04-01T23:25:09.663316,,,,,,,,,31.34,,31.34
2017-04-01T23:25:09.663325,,,,,,,,1539,,,1539
2017-04-01T23:25:09.663334,,,,,,,1.47,,,,1.47
2017-04-01T23:25:09.663342,,,1.001,,,,,,,,1.001
2017-04-01T23:25:09.663351,,,,0,,,,,,,0
2017-04-01T23:25:21.587376,9.51,,,,,,,,,,9.51
2017-04-01T23:25:21.587406,,,,,,,,,,,
2017-04-01T23:25:21.587418,,,,,,5.971,,,,,5.971
2017-04-01T23:25:21.587427,,2850,,,,,,,,,2850
2017-04-01T23:25:21.587435,,,,,,,,,30.85,,30.85
2017-04-01T23:25:21.587443,,,,,,,,1539,,,1539
2017-04-01T23:25:21.587450,,,,,,,1.47,,,,1.47
2017-04-01T23:25:21.587458,,,1.001,,,,,,,,1.001
2017-04-01T23:25:21.587467,,,,0,,,,,,,0
2017-04-01T23:25:33.207730,9.48,,,,,,,,,,9.48
2017-04-01T23:25:33.207768,,,,,,,,,,,
2017-04-01T23:25:33.207782,,,,,,5.973,,,,,5.973
2017-04-01T23:25:33.207794,,2848,,,,,,,,,2848
2017-04-01T23:25:33.207804,,,,,,,,,30.85,,30.85
2017-04-01T23:25:33.207813,,,,,,,,1537,,,1537
2017-04-01T23:25:33.207822,,,,,,,1.47,,,,1.47
2017-04-01T23:25:33.207832,,,1.001,,,,,,,,1.001
2017-04-01T23:25:33.207841,,,,0,,,,,,,0
2017-04-01T23:25:45.253655,9.48,,,,,,,,,,9.48
2017-04-01T23:25:45.253691,,,,,,,,,,,
2017-04-01T23:25:45.253705,,,,,,5.972,,,,,5.972
2017-04-01T23:25:45.253716,,2850,,,,,,,,,2850
2017-04-01T23:25:45.253725,,,,,,,,,30.85,,30.85
2017-04-01T23:25:45.253734,,,,,,,,1539,,,1539
2017-04-01T23:25:45.253743,,,,,,,1.47,,,,1.47
2017-04-01T23:25:45.253752,,,1.001,,,,,,,,1.001
2017-04-01T23:25:45.253760,,,,0,,,,,,,0
2017-04-01T23:25:57.198807,9.37,,,,,,,,,,9.37
2017-04-01T23:25:57.198840,,,,,,,,,,,
2017-04-01T23:25:57.198853,,,,,,5.973,,,,,5.973
2017-04-01T23:25:57.198863,,2850,,,,,,,,,2850
2017-04-01T23:25:57.198872,,,,,,,,,31.1,,31.1
2017-04-01T23:25:57.198880,,,,,,,,1539,,,1539
2017-04-01T23:25:57.198887,,,,,,,1.47,,,,1.47
2017-04-01T23:25:57.198899,,,1.001,,,,,,,,1.001
2017-04-01T23:25:57.198908,,,,0,,,,,,,0
2017-04-01T23:26:09.637360,9.36,,,,,,,,,,9.36
2017-04-01T23:26:09.637392,,,,,,,,,,,
2017-04-01T23:26:09.637405,,,,,,5.982,,,,,5.982
2017-04-01T23:26:09.637415,,2848,,,,,,,,,2848
2017-04-01T23:26:09.637423,,,,,,,,,31.1,,31.1
2017-04-01T23:26:09.637432,,,,,,,,1538,,,1538
2017-04-01T23:26:09.637439,,,,,,,1.47,,,,1.47
2017-04-01T23:26:09.637448,,,1.001,,,,,,,,1.001
2017-04-01T23:26:09.637456,,,,0,,,,,,,0
2017-04-01T23:26:21.609426,9.31,,,,,,,,,,9.31
2017-04-01T23:26:21.609459,,,,,,,,,,,
2017-04-01T23:26:21.609473,,,,,,5.979,,,,,5.979
2017-04-01T23:26:21.609484,,2850,,,,,,,,,2850
2017-04-01T23:26:21.609493,,,,,,,,,31.1,,31.1
2017-04-01T23:26:21.609502,,,,,,,,1539,,,1539
2017-04-01T23:26:21.609511,,,,,,,1.47,,,,1.47
2017-04-01T23:26:21.609519,,,1.001,,,,,,,,1.001
2017-04-01T23:26:21.609528,,,,0,,,,,,,0
2017-04-01T23:26:33.516714,9.29,,,,,,,,,,9.29
2017-04-01T23:26:33.516745,,,,,,,,,,,
2017-04-01T23:26:33.516758,,,,,,5.977,,,,,5.977
2017-04-01T23:26:33.516767,,2850,,,,,,,,,2850
2017-04-01T23:26:33.516775,,,,,,,,,30.85,,30.85
2017-04-01T23:26:33.516783,,,,,,,,1539,,,1539
2017-04-01T23:26:33.516790,,,,,,,1.47,,,,1.47
2017-04-01T23:26:33.516798,,,1.001,,,,,,,,1.001
2017-04-01T23:26:33.516805,,,,0,,,,,,,0
2017-04-01T23:26:45.149464,9.22,,,,,,,,,,9.22
2017-04-01T23:26:45.149497,,,,,,,,,,,
2017-04-01T23:26:45.149509,,,,,,5.974,,,,,5.974
2017-04-01T23:26:45.149517,,2845,,,,,,,,,2845
2017-04-01T23:26:45.149524,,,,,,,,,31.1,,31.1
2017-04-01T23:26:45.149531,,,,,,,,1536,,,1536
2017-04-01T23:26:45.149537,,,,,,,1.47,,,,1.47
2017-04-01T23:26:45.149544,,,1.001,,,,,,,,1.001
2017-04-01T23:26:45.149550,,,,0,,,,,,,0
2017-04-01T23:26:57.162076,9.28,,,,,,,,,,9.28
2017-04-01T23:26:57.162110,,,,,,,,,,,
2017-04-01T23:26:57.162123,,,,,,5.983,,,,,5.983
2017-04-01T23:26:57.162132,,2850,,,,,,,,,2850
2017-04-01T23:26:57.162140,,,,,,,,,30.85,,30.85
2017-04-01T23:26:57.162149,,,,,,,,1539,,,1539
2017-04-01T23:26:57.162157,,,,,,,1.47,,,,1.47
2017-04-01T23:26:57.162164,,,1.001,,,,,,,,1.001
2017-04-01T23:26:57.162172,,,,0,,,,,,,0
2017-04-01T23:27:09.158530,9.24,,,,,,,,,,9.24
2017-04-01T23:27:09.158558,,,,,,,,,,,
2017-04-01T23:27:09.158568,,,,,,5.981,,,,,5.981
2017-04-01T23:27:09.158576,,2850,,,,,,,,,2850
2017-04-01T23:27:09.158583,,,,,,,,,31.1,,31.1
2017-04-01T23:27:09.158590,,,,,,,,1539,,,1539
2017-04-01T23:27:09.158596,,,,,,,1.47,,,,1.47
2017-04-01T23:27:09.158603,,,1.001,,,,,,,,1.001
2017-04-01T23:27:09.158610,,,,0,,,,,,,0
2017-04-01T23:27:21.640930,9.25,,,,,,,,,,9.25
2017-04-01T23:27:21.640958,,,,,,,,,,,
2017-04-01T23:27:21.640971,,,,,,5.982,,,,,5.982
2017-04-01T23:27:21.640981,,2850,,,,,,,,,2850
2017-04-01T23:27:21.640989,,,,,,,,,30.85,,30.85
2017-04-01T23:27:21.640997,,,,,,,,1539,,,1539
2017-04-01T23:27:21.641005,,,,,,,1.47,,,,1.47
2017-04-01T23:27:21.641012,,,1.001,,,,,,,,1.001
2017-04-01T23:27:21.641019,,,,0,,,,,,,0
2017-04-01T23:27:33.247345,9.22,,,,,,,,,,9.22
2017-04-01T23:27:33.247383,,,,,,,,,,,
2017-04-01T23:27:33.247396,,,,,,5.974,,,,,5.974
2017-04-01T23:27:33.247407,,2850,,,,,,,,,2850
2017-04-01T23:27:33.247415,,,,,,,,,30.85,,30.85
2017-04-01T23:27:33.247425,,,,,,,,1539,,,1539
2017-04-01T23:27:33.247432,,,,,,,1.47,,,,1.47
2017-04-01T23:27:33.247440,,,1.001,,,,,,,,1.001
2017-04-01T23:27:33.247448,,,,0,,,,,,,0
2017-04-01T23:27:45.630548,9.25,,,,,,,,,,9.25
2017-04-01T23:27:45.630580,,,,,,,,,,,
2017-04-01T23:27:45.630593,,,,,,5.98,,,,,5.98
2017-04-01T23:27:45.630603,,2851,,,,,,,,,2851
2017-04-01T23:27:45.630612,,,,,,,,,31.1,,31.1
2017-04-01T23:27:45.630620,,,,,,,,1539,,,1539
2017-04-01T23:27:45.630628,,,,,,,1.47,,,,1.47
2017-04-01T23:27:45.630636,,,1.001,,,,,,,,1.001
2017-04-01T23:27:45.630644,,,,0,,,,,,,0
2017-04-01T23:27:57.176050,9.21,,,,,,,,,,9.21
2017-04-01T23:27:57.176088,,,,,,,,,,,
2017-04-01T23:27:57.176135,,,,,,5.974,,,,,5.974
2017-04-01T23:27:57.176156,,2850,,,,,,,,,2850
2017-04-01T23:27:57.176166,,,,,,,,,31.59,,31.59
2017-04-01T23:27:57.176180,,,,,,,,1539,,,1539
2017-04-01T23:27:57.176190,,,,,,,1.47,,,,1.47
2017-04-01T23:27:57.176397,,,1.001,,,,,,,,1.001
2017-04-01T23:27:57.176418,,,,0,,,,,,,0
2017-04-01T23:28:09.525673,9.16,,,,,,,,,,9.16
2017-04-01T23:28:09.525703,,,,,,,,,,,
2017-04-01T23:28:09.525714,,,,,,5.979,,,,,5.979
2017-04-01T23:28:09.525723,,2850,,,,,,,,,2850
2017-04-01T23:28:09.525731,,,,,,,,,31.1,,31.1
2017-04-01T23:28:09.525770,,,,,,,,1539,,,1539
2017-04-01T23:28:09.525786,,,,,,,1.47,,,,1.47
2017-04-01T23:28:09.525794,,,1.001,,,,,,,,1.001
2017-04-01T23:28:09.525801,,,,0,,,,,,,0
2017-04-01T23:28:21.578557,9.05,,,,,,,,,,9.05
2017-04-01T23:28:21.578588,,,,,,,,,,,
2017-04-01T23:28:21.578600,,,,,,5.981,,,,,5.981
2017-04-01T23:28:21.578610,,2850,,,,,,,,,2850
2017-04-01T23:28:21.578619,,,,,,,,,31.1,,31.1
2017-04-01T23:28:21.578628,,,,,,,,1539,,,1539
2017-04-01T23:28:21.578635,,,,,,,1.47,,,,1.47
2017-04-01T23:28:21.578644,,,1.001,,,,,,,,1.001
2017-04-01T23:28:21.578651,,,,0,,,,,,,0
2017-04-01T23:28:33.166465,9.13,,,,,,,,,,9.13
2017-04-01T23:28:33.166501,,,,,,,,,,,
2017-04-01T23:28:33.166513,,,,,,5.974,,,,,5.974
2017-04-01T23:28:33.166524,,2850,,,,,,,,,2850
2017-04-01T23:28:33.166532,,,,,,,,,31.1,,31.1
2017-04-01T23:28:33.166541,,,,,,,,1539,,,1539
2017-04-01T23:28:33.166548,,,,,,,1.47,,,,1.47
2017-04-01T23:28:33.166556,,,1.001,,,,,,,,1.001
2017-04-01T23:28:33.166567,,,,0,,,,,,,0
2017-04-01T23:28:45.230635,9.04,,,,,,,,,,9.04
2017-04-01T23:28:45.230671,,,,,,,,,,,
2017-04-01T23:28:45.230686,,,,,,5.978,,,,,5.978
2017-04-01T23:28:45.230696,,2849,,,,,,,,,2849
2017-04-01T23:28:45.230705,,,,,,,,,31.1,,31.1
2017-04-01T23:28:45.230713,,,,,,,,1538,,,1538
2017-04-01T23:28:45.230722,,,,,,,1.47,,,,1.47
2017-04-01T23:28:45.230730,,,1.001,,,,,,,,1.001
2017-04-01T23:28:45.230739,,,,0,,,,,,,0
2017-04-01T23:28:57.564362,9.03,,,,,,,,,,9.03
2017-04-01T23:28:57.564391,,,,,,,,,,,
2017-04-01T23:28:57.564404,,,,,,5.971,,,,,5.971
2017-04-01T23:28:57.564413,,2851,,,,,,,,,2851
2017-04-01T23:28:57.564422,,,,,,,,,31.1,,31.1
2017-04-01T23:28:57.564431,,,,,,,,1539,,,1539
2017-04-01T23:28:57.564439,,,,,,,1.47,,,,1.47
2017-04-01T23:28:57.564447,,,1.001,,,,,,,,1.001
2017-04-01T23:28:57.564455,,,,0,,,,,,,0
2017-04-01T23:29:09.110376,8.95,,,,,,,,,,8.95
2017-04-01T23:29:09.110408,,,,,,,,,,,
2017-04-01T23:29:09.110419,,,,,,5.973,,,,,5.973
2017-04-01T23:29:09.110428,,2850,,,,,,,,,2850
2017-04-01T23:29:09.110435,,,,,,,,,31.1,,31.1
2017-04-01T23:29:09.110443,,,,,,,,1539,,,1539
2017-04-01T23:29:09.110473,,,,,,,1.47,,,,1.47
2017-04-01T23:29:09.110481,,,1.001,,,,,,,,1.001
2017-04-01T23:29:09.110488,,,,0,,,,,,,0
2017-04-01T23:29:21.141937,8.93,,,,,,,,,,8.93
2017-04-01T23:29:21.141967,,,,,,,,,,,
2017-04-01T23:29:21.141977,,,,,,5.974,,,,,5.974
2017-04-01T23:29:21.141985,,2846,,,,,,,,,2846
2017-04-01T23:29:21.141993,,,,,,,,,30.85,,30.85
2017-04-01T23:29:21.142000,,,,,,,,1537,,,1537
2017-04-01T23:29:21.142007,,,,,,,1.47,,,,1.47
2017-04-01T23:29:21.142014,,,1.001,,,,,,,,1.001
2017-04-01T23:29:21.142021,,,,0,,,,,,,0
2017-04-01T23:29:33.090984,8.84,,,,,,,,,,8.84
2017-04-01T23:29:33.091022,,,,,,,,,,,
2017-04-01T23:29:33.091036,,,,,,5.98,,,,,5.98
2017-04-01T23:29:33.091212,,2850,,,,,,,,,2850
2017-04-01T23:29:33.091233,,,,,,,,,31.1,,31.1
2017-04-01T23:29:33.091245,,,,,,,,1539,,,1539
2017-04-01T23:29:33.091255,,,,,,,1.47,,,,1.47
2017-04-01T23:29:33.091265,,,1.001,,,,,,,,1.001
2017-04-01T23:29:33.091283,,,,0,,,,,,,0
2017-04-01T23:29:45.061459,8.83,,,,,,,,,,8.83
2017-04-01T23:29:45.061493,,,,,,,,,,,
2017-04-01T23:29:45.061506,,,,,,5.981,,,,,5.981
2017-04-01T23:29:45.061515,,2851,,,,,,,,,2851
2017-04-01T23:29:45.061523,,,,,,,,,30.85,,30.85
2017-04-01T23:29:45.061531,,,,,,,,1539,,,1539
2017-04-01T23:29:45.061539,,,,,,,1.47,,,,1.47
2017-04-01T23:29:45.061547,,,1.001,,,,,,,,1.001
2017-04-01T23:29:45.061553,,,,0,,,,,,,0
2017-04-01T23:29:57.088549,8.79,,,,,,,,,,8.79
2017-04-01T23:29:57.088584,,,,,,,,,,,
2017-04-01T23:29:57.088596,,,,,,5.98,,,,,5.98
2017-04-01T23:29:57.088606,,2850,,,,,,,,,2850
2017-04-01T23:29:57.088619,,,,,,,,,31.1,,31.1
2017-04-01T23:29:57.088627,,,,,,,,1539,,,1539
2017-04-01T23:29:57.088635,,,,,,,1.47,,,,1.47
2017-04-01T23:29:57.088642,,,1.001,,,,,,,,1.001
2017-04-01T23:29:57.088649,,,,0,,,,,,,0
2017-04-01T23:30:09.037236,8.77,,,,,,,,,,8.77
2017-04-01T23:30:09.037266,,,,,,,,,,,
2017-04-01T23:30:09.037276,,,,,,5.979,,,,,5.979
2017-04-01T23:30:09.037284,,2851,,,,,,,,,2851
2017-04-01T23:30:09.037290,,,,,,,,,31.1,,31.1
2017-04-01T23:30:09.037297,,,,,,,,1539,,,1539
2017-04-01T23:30:09.037303,,,,,,,1.47,,,,1.47
2017-04-01T23:30:09.037309,,,1.001,,,,,,,,1.001
2017-04-01T23:30:09.037315,,,,0,,,,,,,0
2017-04-01T23:30:21.370597,8.71,,,,,,,,,,8.71
2017-04-01T23:30:21.370633,,,,,,,,,,,
2017-04-01T23:30:21.370648,,,,,,5.979,,,,,5.979
2017-04-01T23:30:21.370660,,2850,,,,,,,,,2850
2017-04-01T23:30:21.370669,,,,,,,,,31.1,,31.1
2017-04-01T23:30:21.370678,,,,,,,,1539,,,1539
2017-04-01T23:30:21.370687,,,,,,,1.47,,,,1.47
2017-04-01T23:30:21.370695,,,1.001,,,,,,,,1.001
2017-04-01T23:30:21.370713,,,,0,,,,,,,0
2017-04-01T23:30:32.999202,8.74,,,,,,,,,,8.74
2017-04-01T23:30:32.999239,,,,,,,,,,,
2017-04-01T23:30:32.999262,,,,,,5.976,,,,,5.976
2017-04-01T23:30:32.999273,,2846,,,,,,,,,2846
2017-04-01T23:30:32.999282,,,,,,,,,30.85,,30.85
2017-04-01T23:30:32.999291,,,,,,,,1537,,,1537
2017-04-01T23:30:32.999301,,,,,,,1.47,,,,1.47
2017-04-01T23:30:32.999310,,,1.001,,,,,,,,1.001
2017-04-01T23:30:32.999319,,,,0,,,,,,,0
2017-04-01T23:30:45.012450,8.8,,,,,,,,,,8.8
2017-04-01T23:30:45.012478,,,,,,,,,,,
2017-04-01T23:30:45.012488,,,,,,5.974,,,,,5.974
2017-04-01T23:30:45.012497,,2851,,,,,,,,,2851
2017-04-01T23:30:45.012505,,,,,,,,,31.1,,31.1
2017-04-01T23:30:45.012513,,,,,,,,1539,,,1539
2017-04-01T23:30:45.012519,,,,,,,1.47,,,,1.47
2017-04-01T23:30:45.012526,,,1.001,,,,,,,,1.001
2017-04-01T23:30:45.012533,,,,0,,,,,,,0
2017-04-01T23:30:57.358045,8.8,,,,,,,,,,8.8
2017-04-01T23:30:57.358077,,,,,,,,,,,
2017-04-01T23:30:57.358091,,,,,,5.974,,,,,5.974
2017-04-01T23:30:57.358102,,2851,,,,,,,,,2851
2017-04-01T23:30:57.358111,,,,,,,,,31.1,,31.1
2017-04-01T23:30:57.358121,,,,,,,,1539,,,1539
2017-04-01T23:30:57.358130,,,,,,,1.47,,,,1.47
2017-04-01T23:30:57.358139,,,1.001,,,,,,,,1.001
2017-04-01T23:30:57.358147,,,,0,,,,,,,0
2017-04-01T23:31:09.035979,8.75,,,,,,,,,,8.75
2017-04-01T23:31:09.036012,,,,,,,,,,,
2017-04-01T23:31:09.036024,,,,,,5.978,,,,,5.978
2017-04-01T23:31:09.036035,,2849,,,,,,,,,2849
2017-04-01T23:31:09.036043,,,,,,,,,31.1,,31.1
2017-04-01T23:31:09.036052,,,,,,,,1538,,,1538
2017-04-01T23:31:09.036061,,,,,,,1.47,,,,1.47
2017-04-01T23:31:09.036070,,,1.001,,,,,,,,1.001
2017-04-01T23:31:09.036078,,,,0,,,,,,,0
2017-04-01T23:31:21.376264,8.75,,,,,,,,,,8.75
2017-04-01T23:31:21.376306,,,,,,,,,,,
2017-04-01T23:31:21.376318,,,,,,5.972,,,,,5.972
2017-04-01T23:31:21.376333,,2851,,,,,,,,,2851
2017-04-01T23:31:21.376342,,,,,,,,,31.1,,31.1
2017-04-01T23:31:21.376350,,,,,,,,1539,,,1539
2017-04-01T23:31:21.376358,,,,,,,1.47,,,,1.47
2017-04-01T23:31:21.376365,,,1.001,,,,,,,,1.001
